2024-04-23 15:00:46,126 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,170 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,213 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,256 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,300 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,344 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,387 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,430 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,472 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,515 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,561 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,606 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,652 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,716 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,762 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,810 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
